"constituency_code","constituency_name","polling_station_code","polling_station_name","julius_makau_malombe","jonathan_mwangangi_mueke","david_musila","charity_kaluki_ngilu","votes_cast","rejected_votes","valid_votes","mueke_share","malombe_share","musila_share","ngilu_share","rejection_rate","mueke_vs_malombe","mueke_vs_musila","winner","cluster"
"073","KITUI EAST","15073036415601","KWA MAILU PRIMARY SCHOOL",14,1,67,1,84,1,83,1.20481927710843,16.8674698795181,80.7228915662651,1.20481927710843,1.19047619047619,-13,-66,"Musila","3"
"073","KITUI EAST","15073036417201","KAMUNYU PRIMARY SCHOOL",37,1,73,0,111,0,111,0.900900900900901,33.3333333333333,65.7657657657658,0,0,-36,-72,"Musila","3"
"74","KITUI SOUTH","15074036500101","KONGO PRIMARY SCHOOL",143,2,27,3,177,0,177,1.12994350282486,80.7909604519774,15.2542372881356,1.69491525423729,0,-141,-25,"Malombe","3"
"74","KITUI SOUTH","15074036500201","NDATANI PRIMARY SCHOOL",251,2,47,0,301,1,300,0.666666666666667,83.6666666666667,15.6666666666667,0,0.332225913621262,-249,-45,"Malombe","2"
"74","KITUI SOUTH","15074036500301","MAKUUNI NURSERY SCHOOL",51,1,6,1,59,0,59,1.69491525423729,86.4406779661017,10.1694915254237,1.69491525423729,0,-50,-5,"Malombe","3"
"74","KITUI SOUTH","15074036500401","KASOYANI PRIMARY SCHOOL",96,0,17,0,114,1,113,0,84.9557522123894,15.0442477876106,0,0.87719298245614,-96,-17,"Malombe","3"
"74","KITUI SOUTH","15074036500501","MUTYAWA PRIMARY SCHOOL",125,4,28,2,159,0,159,2.51572327044025,78.6163522012579,17.6100628930818,1.25786163522013,0,-121,-24,"Malombe","3"
"74","KITUI SOUTH","15074036500601","VOTE PRIMARY SCHOOL",207,6,33,3,249,0,249,2.40963855421687,83.1325301204819,13.2530120481928,1.20481927710843,0,-201,-27,"Malombe","2"
"74","KITUI SOUTH","15074036500701","MUNATHI PRIMARY SCHOOL",60,1,12,0,74,1,73,1.36986301369863,82.1917808219178,16.4383561643836,0,1.35135135135135,-59,-11,"Malombe","3"
"74","KITUI SOUTH","15074036500801","MALANA NURSERY SCHOOL",28,3,5,0,37,1,36,8.33333333333333,77.7777777777778,13.8888888888889,0,2.7027027027027,-25,-2,"Malombe","3"
"74","KITUI SOUTH","15074036500901","MATUA PRIMARY SCHOOL",111,3,56,1,171,0,171,1.75438596491228,64.9122807017544,32.7485380116959,0.584795321637427,0,-108,-53,"Malombe","3"
"74","KITUI SOUTH","15074036501001","MAWENI PRIMARY SCHOOL",34,1,24,1,60,0,60,1.66666666666667,56.6666666666667,40,1.66666666666667,0,-33,-23,"Malombe","3"
"74","KITUI SOUTH","15074036501101","NDITHINI PRIMARY SCHOOL",46,2,21,0,69,0,69,2.89855072463768,66.6666666666667,30.4347826086957,0,0,-44,-19,"Malombe","3"
"74","KITUI SOUTH","15074036501201","KWA SONG'E PRIMARY SCHOOL",238,5,32,2,278,1,277,1.80505415162455,85.9205776173285,11.5523465703971,0.72202166064982,0.359712230215827,-233,-27,"Malombe","2"
"74","KITUI SOUTH","15074036501301","NZALANI PRIMARY SCHOOL",168,6,86,0,261,1,260,2.30769230769231,64.6153846153846,33.0769230769231,0,0.383141762452107,-162,-80,"Malombe","2"
"74","KITUI SOUTH","15074036501401","ST. PETERS PRIMARY SCHOOL",155,3,52,0,211,1,210,1.42857142857143,73.8095238095238,24.7619047619048,0,0.4739336492891,-152,-49,"Malombe","3"
"74","KITUI SOUTH","15074036501501","NDUUNDUNE PRIMARY SCHOOL",160,4,70,1,236,1,235,1.70212765957447,68.0851063829787,29.7872340425532,0.425531914893617,0.423728813559322,-156,-66,"Malombe","2"
"74","KITUI SOUTH","15074036501601","WINGOLOLI PRIMARY SCHOOL",293,8,98,1,408,8,400,2,73.25,24.5,0.25,1.96078431372549,-285,-90,"Malombe","2"
"74","KITUI SOUTH","15074036501701","KYAWANGU PRIMARY SCHOOL",60,3,14,1,80,2,78,3.84615384615385,76.9230769230769,17.9487179487179,1.28205128205128,2.5,-57,-11,"Malombe","3"
"74","KITUI SOUTH","15074036501801","MWIKIIO NURSERY SCHOOL",65,2,19,2,90,2,88,2.27272727272727,73.8636363636364,21.5909090909091,2.27272727272727,2.22222222222222,-63,-17,"Malombe","3"
"74","KITUI SOUTH","15074036501901","KATHUMULA NURSERY SCHOOL",69,2,24,1,97,1,96,2.08333333333333,71.875,25,1.04166666666667,1.03092783505155,-67,-22,"Malombe","3"
"74","KITUI SOUTH","15074036502001","CHULUNI PRIMARY SCHOOL",64,2,6,0,72,0,72,2.77777777777778,88.8888888888889,8.33333333333333,0,0,-62,-4,"Malombe","3"
"74","KITUI SOUTH","15074036502101","WINDUNDU PRIMARY SCHOOL",154,2,24,2,182,0,182,1.0989010989011,84.6153846153846,13.1868131868132,1.0989010989011,0,-152,-22,"Malombe","3"
"74","KITUI SOUTH","15074036502201","IKANGA PRIMARY SCHOOL",188,5,41,1,236,1,235,2.12765957446809,80,17.4468085106383,0.425531914893617,0.423728813559322,-183,-36,"Malombe","2"
"74","KITUI SOUTH","15074036502202","IKANGA PRIMARY SCHOOL",180,4,47,1,234,2,232,1.72413793103448,77.5862068965517,20.2586206896552,0.431034482758621,0.854700854700855,-176,-43,"Malombe","2"
"74","KITUI SOUTH","15074036502301","ILAANI PRIMARY SCHOOL",101,4,36,2,144,1,143,2.7972027972028,70.6293706293706,25.1748251748252,1.3986013986014,0.694444444444444,-97,-32,"Malombe","3"
"74","KITUI SOUTH","15074036502401","SEMEA PRIMARY SCHOOL",297,6,48,6,362,5,357,1.68067226890756,83.1932773109244,13.4453781512605,1.68067226890756,1.38121546961326,-291,-42,"Malombe","2"
"74","KITUI SOUTH","15074036502501","TUTU PRIMARY SCHOOL",166,7,77,3,253,0,253,2.76679841897233,65.6126482213439,30.4347826086957,1.18577075098814,0,-159,-70,"Malombe","2"
"74","KITUI SOUTH","15074036502601","IKANGA TAC HALL",173,12,31,2,218,0,218,5.5045871559633,79.3577981651376,14.2201834862385,0.917431192660551,0,-161,-19,"Malombe","2"
"74","KITUI SOUTH","15074036502602","IKANGA TAC HALL",113,6,43,0,164,2,162,3.7037037037037,69.7530864197531,26.5432098765432,0,1.21951219512195,-107,-37,"Malombe","3"
"74","KITUI SOUTH","15074036502701","ILUSYA PRIMARY SCHOOL",189,7,57,1,257,3,254,2.75590551181102,74.4094488188976,22.4409448818898,0.393700787401575,1.16731517509728,-182,-50,"Malombe","2"
"74","KITUI SOUTH","15074036502801","KAVUTHUKA NURSERY SCHOOL",57,2,26,2,87,0,87,2.29885057471264,65.5172413793103,29.8850574712644,2.29885057471264,0,-55,-24,"Malombe","3"
"74","KITUI SOUTH","15074036502901","MAKELE PRIMARY SCHOOL",283,14,29,2,331,3,328,4.26829268292683,86.280487804878,8.84146341463415,0.609756097560976,0.906344410876133,-269,-15,"Malombe","2"
"74","KITUI SOUTH","15074036503001","NGANGANI PRIMARY SCHOOL",52,1,6,0,59,0,59,1.69491525423729,88.135593220339,10.1694915254237,0,0,-51,-5,"Malombe","3"
"74","KITUI SOUTH","15074036503101","TUVILA PRIMARY SCHOOL",125,5,21,0,152,1,151,3.3112582781457,82.7814569536424,13.9072847682119,0,0.657894736842105,-120,-16,"Malombe","3"
"74","KITUI SOUTH","15074036503201","KIKWA PRIMARY SCHOOL",90,6,21,2,120,1,119,5.04201680672269,75.6302521008403,17.6470588235294,1.68067226890756,0.833333333333333,-84,-15,"Malombe","3"
"74","KITUI SOUTH","15074036503301","KIANGWA PRIMARY SCHOOL",160,7,95,3,266,1,265,2.64150943396226,60.377358490566,35.8490566037736,1.13207547169811,0.37593984962406,-153,-88,"Malombe","2"
"74","KITUI SOUTH","15074036503401","MANZEE NURSERY SCHOOL",67,3,22,1,94,1,93,3.2258064516129,72.0430107526882,23.6559139784946,1.0752688172043,1.06382978723404,-64,-19,"Malombe","3"
"74","KITUI SOUTH","15074036503501","VENGELENI PRIMARY SCHOOL",181,13,47,2,246,3,243,5.34979423868313,74.4855967078189,19.3415637860082,0.823045267489712,1.21951219512195,-168,-34,"Malombe","2"
"74","KITUI SOUTH","15074036503601","MESILYA PRIMARY SCHOOL",162,6,32,2,202,0,202,2.97029702970297,80.1980198019802,15.8415841584158,0.99009900990099,0,-156,-26,"Malombe","3"
"74","KITUI SOUTH","15074036503701","ENZOU PRIMARY SCHOOL",280,3,47,3,335,2,333,0.900900900900901,84.0840840840841,14.1141141141141,0.900900900900901,0.597014925373134,-277,-44,"Malombe","2"
"74","KITUI SOUTH","15074036503801","YAATHI PRIMARY SCHOOL",197,4,55,1,259,2,257,1.55642023346304,76.6536964980545,21.4007782101167,0.389105058365759,0.772200772200772,-193,-51,"Malombe","2"
"74","KITUI SOUTH","15074036503901","NGUNGA PRIMARY SCHOOL",55,1,12,1,69,0,69,1.44927536231884,79.7101449275362,17.3913043478261,1.44927536231884,0,-54,-11,"Malombe","3"
"74","KITUI SOUTH","15074036504001","KYAMUTHWA PRIMARY SCHOOL",251,5,66,8,333,3,330,1.51515151515152,76.0606060606061,20,2.42424242424242,0.900900900900901,-246,-61,"Malombe","2"
"74","KITUI SOUTH","15074036504101","MUSIKIO PRIMARY SCHOOL",101,5,13,3,124,2,122,4.0983606557377,82.7868852459016,10.655737704918,2.45901639344262,1.61290322580645,-96,-8,"Malombe","3"
"74","KITUI SOUTH","15074036504201","KALILUNI PRIMARY SCHOOL",64,0,7,1,73,1,72,0,88.8888888888889,9.72222222222222,1.38888888888889,1.36986301369863,-64,-7,"Malombe","3"
"74","KITUI SOUTH","15074036504301","KYATUNE TAC HALL",304,10,91,1,408,2,406,2.46305418719212,74.8768472906404,22.4137931034483,0.246305418719212,0.490196078431373,-294,-81,"Malombe","2"
"74","KITUI SOUTH","15074036504401","KYATUNE PRIMARY SCHOOL",227,10,50,2,291,2,289,3.46020761245675,78.5467128027682,17.3010380622837,0.69204152249135,0.687285223367698,-217,-40,"Malombe","2"
"74","KITUI SOUTH","15074036504501","KATHITHU PRIMARY SCHOOL",224,4,20,1,251,2,249,1.60642570281124,89.9598393574297,8.03212851405623,0.401606425702811,0.796812749003984,-220,-16,"Malombe","2"
"74","KITUI SOUTH","15074036504601","KANGULI PRIMARY SCHOOL",211,6,106,2,325,0,325,1.84615384615385,64.9230769230769,32.6153846153846,0.615384615384615,0,-205,-100,"Malombe","2"
"74","KITUI SOUTH","15074036504701","NGUNINI PRIMARY SCHOOL",76,3,16,0,95,0,95,3.15789473684211,80,16.8421052631579,0,0,-73,-13,"Malombe","3"
"74","KITUI SOUTH","15074036504801","WINDIU PRIMARY SCHOOL",118,1,25,2,147,1,146,0.684931506849315,80.8219178082192,17.1232876712329,1.36986301369863,0.680272108843537,-117,-24,"Malombe","3"
"74","KITUI SOUTH","15074036504901","EMALE NURSERY SCHOOL",62,1,12,2,77,0,77,1.2987012987013,80.5194805194805,15.5844155844156,2.5974025974026,0,-61,-11,"Malombe","3"
"74","KITUI SOUTH","15074036605001","MUTOMO SOCIAL HALL",213,16,37,0,267,1,266,6.01503759398496,80.0751879699248,13.9097744360902,0,0.374531835205993,-197,-21,"Malombe","2"
"74","KITUI SOUTH","15074036605002","MUTOMO SOCIAL HALL",180,12,50,3,249,4,245,4.89795918367347,73.469387755102,20.4081632653061,1.22448979591837,1.60642570281124,-168,-38,"Malombe","2"
"74","KITUI SOUTH","15074036605003","MUTOMO SOCIAL HALL",203,13,45,3,265,1,264,4.92424242424242,76.8939393939394,17.0454545454545,1.13636363636364,0.377358490566038,-190,-32,"Malombe","2"
"74","KITUI SOUTH","15074036605101","KAVYUVAA PRIMARY SCHOOL",80,1,37,0,118,0,118,0.847457627118644,67.7966101694915,31.3559322033898,0,0,-79,-36,"Malombe","3"
"74","KITUI SOUTH","15074036605201","MALILI PRIMARY SCHOOL",101,5,89,6,201,0,201,2.48756218905473,50.2487562189055,44.2786069651741,2.98507462686567,0,-96,-84,"Malombe","3"
"74","KITUI SOUTH","15074036605301","UAE PRIMARY SCHOOL",188,3,90,0,283,2,281,1.06761565836299,66.9039145907473,32.0284697508897,0,0.706713780918728,-185,-87,"Malombe","2"
"74","KITUI SOUTH","15074036605401","SYOMITHUMO PRIMARY SCHOOL",53,4,96,0,153,0,153,2.61437908496732,34.640522875817,62.7450980392157,0,0,-49,-92,"Musila","3"
"74","KITUI SOUTH","15074036605501","KISAYANI PRIMARY SCHOOL",212,2,20,0,234,0,234,0.854700854700855,90.5982905982906,8.54700854700855,0,0,-210,-18,"Malombe","2"
"74","KITUI SOUTH","15074036605601","KITOO PRIMARY SCHOOL",196,21,72,2,292,1,291,7.21649484536082,67.3539518900344,24.7422680412371,0.687285223367698,0.342465753424658,-175,-51,"Malombe","2"
"74","KITUI SOUTH","15074036605602","KITOO PRIMARY SCHOOL",212,28,81,0,323,2,321,8.72274143302181,66.0436137071651,25.2336448598131,0,0.619195046439629,-184,-53,"Malombe","2"
"74","KITUI SOUTH","15074036605701","KIANGE PRIMARY SCHOOL",178,20,133,5,337,1,336,5.95238095238095,52.9761904761905,39.5833333333333,1.48809523809524,0.29673590504451,-158,-113,"Malombe","2"
"74","KITUI SOUTH","15074036605801","MUTI PRIMARY SCHOOL",72,6,64,0,143,1,142,4.22535211267606,50.7042253521127,45.0704225352113,0,0.699300699300699,-66,-58,"Malombe","3"
"74","KITUI SOUTH","15074036605901","KENZE PRIMARY SCHOOL",218,3,22,3,246,0,246,1.21951219512195,88.6178861788618,8.94308943089431,1.21951219512195,0,-215,-19,"Malombe","2"
"74","KITUI SOUTH","15074036605902","KENZE PRIMARY SCHOOL",225,6,24,1,257,1,256,2.34375,87.890625,9.375,0.390625,0.389105058365759,-219,-18,"Malombe","2"
"74","KITUI SOUTH","15074036606001","KIVIU PRIMARY SCHOOL",147,8,79,3,238,1,237,3.37552742616034,62.0253164556962,33.3333333333333,1.26582278481013,0.420168067226891,-139,-71,"Malombe","2"
"74","KITUI SOUTH","15074036606101","KASUNDU PRIMARY SCHOOL",50,1,38,0,89,0,89,1.12359550561798,56.1797752808989,42.6966292134831,0,0,-49,-37,"Malombe","3"
"74","KITUI SOUTH","15074036606201","NZOUNI PRIMARY SCHOOL",70,1,35,1,109,2,107,0.934579439252336,65.4205607476635,32.7102803738318,0.934579439252336,1.8348623853211,-69,-34,"Malombe","3"
"74","KITUI SOUTH","15074036606301","MUAMBA PRIMARY SCHOOL",181,5,85,1,272,0,272,1.83823529411765,66.5441176470588,31.25,0.367647058823529,0,-176,-80,"Malombe","2"
"74","KITUI SOUTH","15074036606401","KIBWEA PRIMARY SCHOOL",138,9,73,2,243,1,242,3.71900826446281,57.0247933884297,30.1652892561983,0.826446280991736,0.411522633744856,-129,-64,"Malombe","2"
"74","KITUI SOUTH","15074036606501","KAANGIMA PRIMARY SCHOOL",115,2,33,2,152,0,152,1.31578947368421,75.6578947368421,21.7105263157895,1.31578947368421,0,-113,-31,"Malombe","3"
"74","KITUI SOUTH","15074036606601","IMWANGE PRIMARY SCHOOL",120,2,12,1,136,1,135,1.48148148148148,88.8888888888889,8.88888888888889,0.740740740740741,0.735294117647059,-118,-10,"Malombe","3"
"74","KITUI SOUTH","15074036606701","KAANGWA PRIMARY SCHOOL",138,3,16,1,158,0,158,1.89873417721519,87.3417721518987,10.126582278481,0.632911392405063,0,-135,-13,"Malombe","3"
"74","KITUI SOUTH","15074036606801","MENZAI PRIMARY SCHOOL",55,2,5,0,67,5,62,3.2258064516129,88.7096774193548,8.06451612903226,0,7.46268656716418,-53,-3,"Malombe","1"
"74","KITUI SOUTH","15074036606901","WINGETHI PRIMARY SCHOOL",37,2,27,0,68,2,66,3.03030303030303,56.0606060606061,40.9090909090909,0,2.94117647058824,-35,-25,"Malombe","3"
"74","KITUI SOUTH","15074036607001","THOME PRIMARY SCHOOL",42,2,16,0,60,0,60,3.33333333333333,70,26.6666666666667,0,0,-40,-14,"Malombe","3"
"74","KITUI SOUTH","15074036607101","KANDAE PRIMARY SCHOOL",133,7,64,0,204,0,204,3.43137254901961,65.1960784313726,31.3725490196078,0,0,-126,-57,"Malombe","3"
"74","KITUI SOUTH","15074036607201","SYUNGUNI PRIMARY SCHOOL",148,2,88,2,242,2,240,0.833333333333333,61.6666666666667,36.6666666666667,0.833333333333333,0.826446280991736,-146,-86,"Malombe","2"
"74","KITUI SOUTH","15074036607301","NDIINI PRIMARY SCHOOL",128,3,77,1,209,0,209,1.43540669856459,61.244019138756,36.8421052631579,0.478468899521531,0,-125,-74,"Malombe","3"
"74","KITUI SOUTH","15074036607401","MUVUKO PRIMARY SCHOOL",124,7,89,2,222,0,222,3.15315315315315,55.8558558558559,40.0900900900901,0.900900900900901,0,-117,-82,"Malombe","2"
"74","KITUI SOUTH","15074036607501","MUTOMO PRIMARY SCHOOL",113,5,26,2,146,0,146,3.42465753424658,77.3972602739726,17.8082191780822,1.36986301369863,0,-108,-21,"Malombe","3"
"74","KITUI SOUTH","15074036607601","KASYELIA PRIMARY SCHOOL",119,4,33,3,159,0,159,2.51572327044025,74.8427672955975,20.7547169811321,1.88679245283019,0,-115,-29,"Malombe","3"
"74","KITUI SOUTH","15074036607701","MWALA PRIMARY SCHOOL",277,6,31,4,318,0,318,1.88679245283019,87.1069182389937,9.74842767295597,1.25786163522013,0,-271,-25,"Malombe","2"
"74","KITUI SOUTH","15074036607801","KILISA PRIMARY SCHOOL",65,4,55,1,125,0,125,3.2,52,44,0.8,0,-61,-51,"Malombe","3"
"74","KITUI SOUTH","15074036607901","MAKONGONI PRIMARY SCHOOL",50,2,50,0,102,0,102,1.96078431372549,49.0196078431373,49.0196078431373,0,0,-48,-48,"Malombe","3"
"74","KITUI SOUTH","15074036608001","MUTOMO YOUTH POLYTECHNIC",63,3,13,0,81,2,79,3.79746835443038,79.746835443038,16.4556962025316,0,2.46913580246914,-60,-10,"Malombe","3"
"74","KITUI SOUTH","15074036608101","MUTOMO DISTRICT HOSPITAL",160,12,33,1,206,0,206,5.8252427184466,77.6699029126214,16.0194174757282,0.485436893203883,0,-148,-21,"Malombe","3"
"74","KITUI SOUTH","15074036608201","MUTOMO GENERAL MARKET",153,9,25,0,189,2,187,4.81283422459893,81.8181818181818,13.3689839572193,0,1.05820105820106,-144,-16,"Malombe","3"
"74","KITUI SOUTH","15074036608202","MUTOMO GENERAL MARKET",147,7,37,2,195,2,193,3.62694300518135,76.1658031088083,19.1709844559585,1.03626943005181,1.02564102564103,-140,-30,"Malombe","3"
"74","KITUI SOUTH","15074036608301","KITHAE PRIMARY SCHOOL",93,0,25,0,118,0,118,0,78.8135593220339,21.1864406779661,0,0,-93,-25,"Malombe","3"
"74","KITUI SOUTH","15074036622701","MWENGEA SOCIAL HALL",119,40,224,0,385,2,383,10.443864229765,31.0704960835509,58.4856396866841,0,0.519480519480519,-79,-184,"Musila","2"
"74","KITUI SOUTH","15074036708401","MAKOSI PRIMARY SCHOOL",117,7,69,3,197,1,196,3.57142857142857,59.6938775510204,35.2040816326531,1.53061224489796,0.50761421319797,-110,-62,"Malombe","3"
"74","KITUI SOUTH","15074036708501","KATHINGU PRIMARY SCHOOL",114,2,16,0,132,0,132,1.51515151515152,86.3636363636364,12.1212121212121,0,0,-112,-14,"Malombe","3"
"74","KITUI SOUTH","15074036708601","KIVYUNI PRIMARY SCHOOL",169,2,56,3,232,2,230,0.869565217391304,73.4782608695652,24.3478260869565,1.30434782608696,0.862068965517241,-167,-54,"Malombe","2"
"74","KITUI SOUTH","15074036708701","TUVILA NURSERY SCHOOL",51,1,15,0,67,0,67,1.49253731343284,76.1194029850746,22.3880597014925,0,0,-50,-14,"Malombe","3"
"74","KITUI SOUTH","15074036708801","KYAMAKO PRIMARY SCHOOL",58,4,59,1,122,0,122,3.27868852459016,47.5409836065574,48.3606557377049,0.819672131147541,0,-54,-55,"Musila","3"
"74","KITUI SOUTH","15074036708901","KAANGUNGI PRIMARY SCHOOL",162,4,36,5,210,3,207,1.93236714975845,78.2608695652174,17.3913043478261,2.41545893719807,1.42857142857143,-158,-32,"Malombe","3"
"74","KITUI SOUTH","15074036709001","KENGO PRIMARY SCHOOL",220,5,44,1,271,1,270,1.85185185185185,81.4814814814815,16.2962962962963,0.37037037037037,0.3690036900369,-215,-39,"Malombe","2"
"74","KITUI SOUTH","15074036709101","KIATI DISPENSARY",35,2,14,2,54,1,53,3.77358490566038,66.0377358490566,26.4150943396226,3.77358490566038,1.85185185185185,-33,-12,"Malombe","3"
"74","KITUI SOUTH","15074036709201","KIMUU PRIMARY SCHOOL",116,6,32,2,157,1,156,3.84615384615385,74.3589743589744,20.5128205128205,1.28205128205128,0.636942675159236,-110,-26,"Malombe","3"
"74","KITUI SOUTH","15074036709301","KIATI PRIMARY SCHOOL",89,1,66,1,157,0,157,0.636942675159236,56.687898089172,42.0382165605096,0.636942675159236,0,-88,-65,"Malombe","3"
"74","KITUI SOUTH","15074036709401","MWAANI NURSERY SCHOOL",24,3,51,1,80,1,79,3.79746835443038,30.379746835443,64.5569620253165,1.26582278481013,1.25,-21,-48,"Musila","3"
"74","KITUI SOUTH","15074036709501","ITUMBA PRIMARY SCHOOL",12,0,11,1,24,0,24,0,50,45.8333333333333,4.16666666666667,0,-12,-11,"Malombe","3"
"74","KITUI SOUTH","15074036709601","NGUSWINI PRIMARY SCHOOL",105,6,47,0,159,1,158,3.79746835443038,66.4556962025316,29.746835443038,0,0.628930817610063,-99,-41,"Malombe","3"
"74","KITUI SOUTH","15074036709701","ST. JOSEPHS KAINDU PRIMARY SCHOOL",95,2,5,0,103,1,102,1.96078431372549,93.1372549019608,4.90196078431373,0,0.970873786407767,-93,-3,"Malombe","3"
"74","KITUI SOUTH","15074036709801","MAKUTANO NURSERY SCHOOL",56,1,11,0,70,2,68,1.47058823529412,82.3529411764706,16.1764705882353,0,2.85714285714286,-55,-10,"Malombe","3"
"74","KITUI SOUTH","15074036709901","KIIMANI PRIMARY SCHOOL",94,3,15,2,115,1,114,2.63157894736842,82.4561403508772,13.1578947368421,1.75438596491228,0.869565217391304,-91,-12,"Malombe","3"
"74","KITUI SOUTH","15074036710001","KILONGONI PRIMARY SCHOOL",105,2,11,6,126,2,124,1.61290322580645,84.6774193548387,8.87096774193548,4.83870967741935,1.58730158730159,-103,-9,"Malombe","3"
"74","KITUI SOUTH","15074036710101","NYAYO NURSERY SCHOOL",137,1,14,0,152,0,152,0.657894736842105,90.1315789473684,9.21052631578947,0,0,-136,-13,"Malombe","3"
"74","KITUI SOUTH","15074036710201","KIVILI PRIMARY SCHOOL",93,1,26,0,120,0,120,0.833333333333333,77.5,21.6666666666667,0,0,-92,-25,"Malombe","3"
"74","KITUI SOUTH","15074036710301","KOI PRIMARY SCHOOL",161,2,46,1,210,0,210,0.952380952380952,76.6666666666667,21.9047619047619,0.476190476190476,0,-159,-44,"Malombe","3"
"74","KITUI SOUTH","15074036710401","KAATENE PRIMARY SCHOOL",270,3,64,0,340,3,337,0.890207715133531,80.1186943620178,18.9910979228487,0,0.882352941176471,-267,-61,"Malombe","2"
"74","KITUI SOUTH","15074036710501","KYANGOTO PRIMARY SCHOOL",89,2,79,1,171,0,171,1.16959064327485,52.046783625731,46.1988304093567,0.584795321637427,0,-87,-77,"Malombe","3"
"74","KITUI SOUTH","15074036710601","KALAMBANI PRIMARY SCHOOL",251,6,33,1,295,4,291,2.06185567010309,86.2542955326461,11.340206185567,0.343642611683849,1.35593220338983,-245,-27,"Malombe","2"
"74","KITUI SOUTH","15074036710701","IKANDANI PRIMARY SCHOOL",40,1,41,1,83,0,83,1.20481927710843,48.1927710843374,49.3975903614458,1.20481927710843,0,-39,-40,"Musila","3"
"74","KITUI SOUTH","15074036710901","MUSENGE PRIMARY SCHOOL",68,2,65,0,135,0,135,1.48148148148148,50.3703703703704,48.1481481481481,0,0,-66,-63,"Malombe","3"
"74","KITUI SOUTH","15074036711001","INGO PRIMARY SCHOOL",41,0,57,1,100,1,99,0,41.4141414141414,57.5757575757576,1.01010101010101,1,-41,-57,"Musila","3"
"74","KITUI SOUTH","15074036711101","MAKEKEE PRIMARY SCHOOL",61,1,43,1,107,1,106,0.943396226415094,57.5471698113208,40.5660377358491,0.943396226415094,0.934579439252336,-60,-42,"Malombe","3"
"74","KITUI SOUTH","15074036711201","NGAANI PRIMARY SCHOOL",106,3,148,2,263,4,259,1.15830115830116,40.9266409266409,57.1428571428571,0.772200772200772,1.52091254752852,-103,-145,"Musila","2"
"74","KITUI SOUTH","15074036711301","MUTHA PRIMARY SCHOOL",170,0,37,2,211,2,209,0,81.3397129186603,17.7033492822967,0.956937799043062,0.947867298578199,-170,-37,"Malombe","3"
"74","KITUI SOUTH","15074036711302","MUTHA PRIMARY SCHOOL",144,4,38,1,211,24,187,2.13903743315508,77.0053475935829,20.3208556149733,0.53475935828877,11.3744075829384,-140,-34,"Malombe","1"
"74","KITUI SOUTH","15074036711401","KAVETE PRIMARY SCHOOL",61,1,34,0,96,0,96,1.04166666666667,63.5416666666667,35.4166666666667,0,0,-60,-33,"Malombe","3"
"74","KITUI SOUTH","15074036711501","ISAA PRIMARY SCHOOL",297,1,69,3,382,5,377,0.26525198938992,78.7798408488064,18.3023872679045,0.795755968169761,1.30890052356021,-296,-68,"Malombe","2"
"74","KITUI SOUTH","15074036711601","ILAMBA PRIMARY SCHOOL",155,1,41,0,197,0,197,0.50761421319797,78.6802030456853,20.8121827411168,0,0,-154,-40,"Malombe","3"
"74","KITUI SOUTH","15074036711701","KYUASINI PRIMARY SCHOOL",293,5,62,1,361,0,361,1.38504155124654,81.1634349030471,17.1745152354571,0.277008310249307,0,-288,-57,"Malombe","2"
"74","KITUI SOUTH","15074036711801","SYAMATANI PRIMARY SCHOOL",200,3,56,2,261,0,261,1.14942528735632,76.6283524904215,21.455938697318,0.766283524904214,0,-197,-53,"Malombe","2"
"74","KITUI SOUTH","15074036711901","KIVANDENI PRIMARY SCHOOL",103,4,13,0,120,0,120,3.33333333333333,85.8333333333333,10.8333333333333,0,0,-99,-9,"Malombe","3"
"74","KITUI SOUTH","15074036712001","NZOANI PRIMARY SCHOOL",146,9,22,1,178,0,178,5.0561797752809,82.0224719101124,12.3595505617978,0.561797752808989,0,-137,-13,"Malombe","3"
"74","KITUI SOUTH","15074036712101","KANZALE MARKET",101,2,28,0,132,1,131,1.52671755725191,77.0992366412214,21.3740458015267,0,0.757575757575758,-99,-26,"Malombe","3"
"74","KITUI SOUTH","15074036712201","MITAANI PRIMARY SCHOOL",219,1,47,1,269,1,268,0.373134328358209,81.7164179104478,17.5373134328358,0.373134328358209,0.371747211895911,-218,-46,"Malombe","2"
"74","KITUI SOUTH","15074036712301","KALULUINI PRIMARY SCHOOL",234,5,45,4,290,2,288,1.73611111111111,81.25,15.625,1.38888888888889,0.689655172413793,-229,-40,"Malombe","2"
"74","KITUI SOUTH","15074036812401","KIANGU PRIMARY SCHOOL",207,6,122,0,337,2,335,1.7910447761194,61.7910447761194,36.4179104477612,0,0.593471810089021,-201,-116,"Malombe","2"
"74","KITUI SOUTH","15074036812501","KYOANI PRIMARY SCHOOL",283,4,37,1,325,0,325,1.23076923076923,87.0769230769231,11.3846153846154,0.307692307692308,0,-279,-33,"Malombe","2"
"74","KITUI SOUTH","15074036812502","KYOANI PRIMARY SCHOOL",264,5,30,1,302,2,300,1.66666666666667,88,10,0.333333333333333,0.662251655629139,-259,-25,"Malombe","2"
"74","KITUI SOUTH","15074036812601","MATIKONI PRIMARY SCHOOL",106,0,20,0,127,1,126,0,84.1269841269841,15.8730158730159,0,0.78740157480315,-106,-20,"Malombe","3"
"74","KITUI SOUTH","15074036812701","NDILI PRIMARY SCHOOL",199,4,32,0,237,2,235,1.70212765957447,84.6808510638298,13.6170212765957,0,0.843881856540084,-195,-28,"Malombe","2"
